name,Final_Score,ML_Score,Score_Diff,genres,main_studio
Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,1.3853354913972071,1.3803952086069111,-0.004940282790296013,"Action, Adventure, Fantasy",Studio Deen
Kaze no Youjinbou,1.2990759233895413,1.291587616760944,-0.007488306628597341,"Action, Drama, Mystery",Pierrot
Fantasy Bishoujo Juniku Ojisan to,1.2814175244258235,1.2738032923138922,-0.007614232111931241,"Adventure, Comedy, Fantasy",OLM
Terminator 0,1.3363164357646746,1.3314326772201923,-0.004883758544482308,"Action, Sci-Fi",Production I.G
Terminator 0,1.3363164357646746,1.3314326772201923,-0.004883758544482308,"Action, Sci-Fi",Production I.G
Terminator 0,1.3363164357646746,1.3314326772201923,-0.004883758544482308,"Action, Sci-Fi",Production I.G
Terminator 0,1.3363164357646746,1.3314326772201923,-0.004883758544482308,"Action, Sci-Fi",Production I.G
Hui Ming: Fenghuo San Yue,1.3018291810315916,1.298142353783176,-0.003686827248415625,"Action, Adventure, Fantasy",Wonder Cat Animation
Hidari Pilot Film,1.209065202669518,1.2020561387466513,-0.0070090639228665985,Action,dwarf
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,1.2756040715970411,1.2684513372991413,-0.007152734297899865,Fantasy,OLM
Puchimas!: Petit iDOLM@STER,1.2267566451567418,1.2191455705208178,-0.00761107463592392,"Comedy, Slice of Life",Gathering
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,1.3818672843361393,1.3753721940349355,-0.006495090301203765,"Action, Drama",Studio Deen
Starmyu OVA,1.3431542130365333,1.337218777755555,-0.005935435280978174,Slice of Life,C-Station
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,1.3698907991260438,1.3646315501389243,-0.005259248987119491,"Action, Sci-Fi",Orange
Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,1.337998296519793,1.3287805443290155,-0.009217752190777473,Mystery,Toei Animation
Hellsing: The Dawn,1.3868737472300134,1.383052908314272,-0.0038208389157414757,"Action, Horror, Supernatural",Graphinica
Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,1.3061686451392354,1.2996284947899617,-0.006540150349273688,Action,Sunrise
Kakumeiki Valvrave,1.3100281685139104,1.3020292384874166,-0.007998930026493767,"Action, Sci-Fi",Sunrise
Gyakusatsu Kikan,1.3782525254210087,1.3720889253571902,-0.006163600063818553,Sci-Fi,Manglobe
Saikyou Onmyouji no Isekai Tenseiki,1.2585716288871498,1.2497476698055063,-0.008823959081643462,"Action, Adventure, Fantasy",Studio Blanc.
Double Decker! Doug & Kirill: Extra,1.301977583364595,1.2966734951116077,-0.005304088252987338,"Action, Comedy, Mystery, Sci-Fi",Sunrise
Kuroshitsuji II,1.4333297531592581,1.4199428881201095,-0.013386865039148654,"Action, Comedy, Supernatural",A-1 Pictures
Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,1.290135448063457,1.2841700321723648,-0.0059654158910922295,Comedy,Fanworks
Shingeki no Bahamut: Genesis - Short Story,1.3680243214087013,1.364398711243611,-0.0036256101650904426,"Action, Adventure, Fantasy",MAPPA
Angolmois: Genkou Kassenki,1.2429879706229914,1.2349748512758656,-0.008013119347125786,"Action, Drama",NAZ
"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",1.3917108574135362,1.385176594016826,-0.00653426339671026,Slice of Life,8bit
Ling Jian Zun 3rd Season,1.3048651767439692,1.3022479404555027,-0.00261723628846644,"Action, Adventure, Fantasy, Romance",Suoyi Technology
Koi to Yobu ni wa Kimochi Warui,1.2913279475790485,1.284486488330593,-0.006841459248455362,"Comedy, Romance",Nomad
Genius Party,1.2502284590436636,1.2466209735745777,-0.003607485469085958,"Action, Avant Garde, Fantasy, Romance, Sci-Fi",Studio 4°C
Mister Ajikko,1.3623145231903306,1.358798214264215,-0.003516308926115652,"Comedy, Gourmet",Sunrise
Yume-iro Pâtissière: Mune Kyun Tropical Island!,1.357616339028184,1.350346641904511,-0.00726969712367298,,Pierrot
Masuda Kousuke Gekijou: Gag Manga Biyori 2,1.3726508485900288,1.3664776453325778,-0.0061732032574510765,Comedy,Artland
Maison Ikkoku: Kanketsu-hen,1.3514155715182559,1.3469722153119543,-0.004443356206301541,"Comedy, Drama, Romance",Ajia-do
One Piece: Jango no Dance Carnival,1.340015043150083,1.3336956498502008,-0.006319393299882181,"Comedy, Fantasy",Toei Animation
Chirin no Suzu,1.3024106915932523,1.2963161897409554,-0.006094501852296874,"Adventure, Drama, Fantasy",Sunrise
Bokura wa Minna Kawai-sou Specials,1.3834367550989668,1.3777851152370322,-0.005651639861934621,Comedy,Brain's Base
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,1.2775272721512634,1.2714735188664683,-0.0060537532847950715,Comedy,Toei Animation
Maria-sama ga Miteru 4th Specials,1.3210316846062058,1.3187246323557775,-0.0023070522504282653,"Comedy, Girls Love",Studio Deen
Harukanaru Toki no Naka de: Maihitoyo,1.270132229314388,1.266388692067374,-0.0037435372470140393,"Drama, Fantasy, Romance, Supernatural",Yumeta Company
Yu☆Gi☆Oh! Duel Monsters: Battle City Special,1.3619118770533176,1.355910818774681,-0.006001058278636728,"Adventure, Fantasy",Gallop
Kyousou Giga (2012),1.2789532374664607,1.2734439136353162,-0.0055093238311445525,"Action, Fantasy",Toei Animation
Buddy Complex,1.305779618005782,1.2994307102575338,-0.006348907748248145,"Action, Sci-Fi",Sunrise
Mouryou no Hako,1.3662434318163441,1.3578509837351462,-0.008392448081197879,"Mystery, Supernatural, Suspense",Madhouse
Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,1.3695470212788683,1.3663047575588507,-0.0032422637200175686,"Adventure, Romance, Sci-Fi",Bones
Flag,1.3048895208397333,1.2983031420982043,-0.006586378741529009,,The Answer Studio
Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,1.3548169127850616,1.350094561827082,-0.00472235095797946,"Action, Adventure, Comedy",Shin-Ei Animation
Druaga no Tou: The Aegis of Uruk,1.3161659468113995,1.3105291139206936,-0.005636832890705934,"Action, Adventure, Fantasy",Gonzo
Heat Guy J,1.3099673620638845,1.3051416359396364,-0.004825726124248142,"Action, Adventure, Sci-Fi",Satelight
Kaginado,1.3345661984453898,1.3287749724749234,-0.00579122597046644,"Comedy, Slice of Life",LIDENFILMS Kyoto Studio
"Yamato yo, Towa ni: Rebel 3199",1.350214066705727,1.3453093764271986,-0.004904690278528356,"Action, Drama, Sci-Fi",studio MOTHER
Otaku no Video,1.2916386715833676,1.284569359710165,-0.007069311873202588,"Comedy, Drama, Sci-Fi",Gainax
Jigoku Sensei Nube OVA,1.338154281613916,1.3346107874243387,-0.003543494189577334,"Action, Comedy, Horror, Supernatural",Toei Animation
Shikioriori,1.3228283215749164,1.3157417125230235,-0.007086609051892845,"Drama, Romance",CoMix Wave Films
Onmyou Taisenki,1.36228157960071,1.356221148758722,-0.00606043084198804,"Adventure, Fantasy, Supernatural",Sunrise
Kenyuu Densetsu Yaiba,1.3696229901236556,1.362233293992884,-0.007389696130771561,Adventure,Pastel
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,1.3754119783816428,1.3654955808046152,-0.009916397577027558,"Action, Adventure, Fantasy",Pierrot
Kurokami The Animation,1.3666531083109577,1.3591779935014032,-0.007475114809554428,"Action, Supernatural",Sunrise
Fushigi Yuugi OVA,1.3580888435855654,1.3550583507856673,-0.003030492799898088,"Adventure, Fantasy, Romance",Pierrot
Garo: Vanishing Line,1.3489794346120243,1.345243381123165,-0.0037360534888593033,"Action, Fantasy",MAPPA
Dokidoki♡Densetsu: Mahoujin Guruguru,1.342736140998317,1.3377439428294342,-0.004992198168882744,"Adventure, Comedy, Fantasy",Nippon Animation
Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,1.3454332474394515,1.338874863616156,-0.006558383823295433,"Comedy, Slice of Life",Kitty Film Mitaka Studio
Mahoromatic: Motto Utsukushii Mono,1.3520276998122953,1.3488994215876755,-0.003128278224619807,"Comedy, Drama, Romance, Sci-Fi, Ecchi",Gainax
Zi Chuan,1.3390484585763194,1.3345126866968084,-0.00453577187951093,"Action, Fantasy",BUILD DREAM
Shin Taketori Monogatari: 1000-nen Joou,1.3377137084118658,1.3283192264563284,-0.009394481955537382,"Drama, Mystery, Sci-Fi",Toei Animation
Kidou Senshi Gundam SEED C.E. 73: Stargazer,1.3036589535018275,1.2974791616875532,-0.006179791814274305,"Action, Sci-Fi",Sunrise
Rokudenashi Majutsu Koushi to Akashic Records,1.33382901847117,1.317269977844175,-0.016559040626995092,"Action, Fantasy",LIDENFILMS
Dungeon no Naka no Hito,1.2715873709017382,1.2659834023273966,-0.0056039685743416445,"Adventure, Comedy, Fantasy",OLM
Cardfight!! Vanguard: Divinez Season 2,1.3296337259140285,1.3245202737480786,-0.005113452165949939,Action,Kinema Citrus
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",1.2609441032736153,1.2540459687350052,-0.006898134538610101,"Adventure, Comedy, Fantasy",Yokohama Animation Laboratory
Amanchu! Advance,1.367017179745848,1.3593871335272714,-0.007630046218576547,Slice of Life,J.C.Staff
.hack//Quantum,1.331603396742988,1.327183433882945,-0.004419962860043203,"Action, Adventure, Fantasy",Kinema Citrus
Nobunaga no Shinobi,1.31516105738599,1.309585565126998,-0.005575492258991899,Comedy,TMS Entertainment
Ryuugajou Nanana no Maizoukin,1.3491507268318803,1.3396800280564505,-0.009470698775429831,"Adventure, Mystery, Supernatural",A-1 Pictures
Urara Meirochou,1.3093032111729164,1.3039608073439095,-0.005342403829006859,"Comedy, Fantasy",J.C.Staff
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,1.340795459706252,1.3347721087306867,-0.006023350975565167,"Comedy, Drama",A-1 Pictures
Kiniro no Corda: Secondo Passo,1.2706046317918258,1.265580279292748,-0.005024352499077844,Romance,Yumeta Company
D.C.if: Da Capo if,1.2616649780892213,1.2559206972972952,-0.005744280791926126,"Drama, Romance",Zexcs
Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,1.3779309421477022,1.37189672573055,-0.006034216417152072,"Fantasy, Mystery",TROYCA
Dorohedoro: Ma no Omake,1.4085053145528987,1.4071968413219942,-0.00130847323090455,"Action, Comedy, Fantasy, Horror",MAPPA
Gunslinger Girl: Il Teatrino,1.37357855213603,1.366623007400515,-0.0069555447355149624,"Action, Drama, Sci-Fi",Artland
Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future,1.3736047933431297,1.36699749174671,-0.006607301596419646,Sports,M.S.C
Densetsu no Yuusha da Garn,1.3007399945949465,1.2951852284156995,-0.005554766179246995,"Action, Sci-Fi",Sunrise
Robin Hood no Daibouken,1.2499950719792312,1.2453195156841006,-0.004675556295130612,"Adventure, Romance",Tatsunoko Production
Junk Head,1.2927183715922275,1.2884195044838327,-0.004298867108394777,"Action, Adventure, Comedy, Sci-Fi, Suspense",Yamiken
Dirty Pair OVA,1.300923952919387,1.295235805549683,-0.005688147369703911,"Adventure, Comedy, Sci-Fi",Sunrise
Kodomo no Omocha,1.365692208691798,1.3590526667098302,-0.006639541981967811,"Comedy, Drama",J.C.Staff
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,1.3437560545094915,1.337611797588254,-0.006144256921237545,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Toei Animation
Shinkyoku Soukai Polyphonica Crimson S,1.3070997378690108,1.3039062412710751,-0.0031934965979356633,"Drama, Fantasy, Romance",Diomedéa
Hidamari no Ki,1.383054821444075,1.3725732649931683,-0.010481556450906648,"Action, Award Winning, Drama",Madhouse
Galaxy Angel 3 Specials,1.1899599225185915,1.18186606018994,-0.008093862328651502,"Comedy, Sci-Fi",Unknown
Soukou Kihei Votoms: The Last Red Shoulder,1.3003718146314487,1.2946192190791317,-0.005752595552316997,"Action, Drama, Sci-Fi",Sunrise
Quanzhi Fashi VI,1.327960025064095,1.32424671104764,-0.003713314016455138,"Action, Fantasy",Foch Film
Anime Sanjuushi,1.3401019539917338,1.3351978740998651,-0.004904079891868696,"Adventure, Drama, Romance",Gallop
Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,1.3736447296925929,1.3670501290042711,-0.006594600688321739,Sports,M.S.C
Monster Musume no Iru Nichijou OVA,1.42438720003056,1.4237090153935412,-0.0006781846370187417,"Comedy, Fantasy, Romance, Ecchi",Lerche
Guilty Crown: Kiseki - Reassortment,1.3355972039066573,1.3304139482504942,-0.005183255656163066,"Action, Sci-Fi",Production I.G
Moonlight Mile 1st Season: Lift Off,1.328754575501248,1.3206607136290005,-0.008093861872247476,"Adventure, Drama, Sci-Fi",Studio Hibari
Denpa Onna to Seishun Otoko,1.3585876876135519,1.3502079821636994,-0.008379705449852448,"Comedy, Sci-Fi",Shaft
Nyan Koi!,1.3221966516785009,1.314278459925187,-0.007918191753313764,"Comedy, Romance, Supernatural",AIC
Ai Yori Aoshi: Enishi,1.3690057020043278,1.3640783349364165,-0.0049273670679113035,"Comedy, Drama, Romance",J.C.Staff
B'T X Neo,1.3748262165317746,1.3691570394196462,-0.005669177112128443,"Action, Adventure",TMS Entertainment
Lodoss-tou Senki: Eiyuu Kishi Den,1.2901768803143319,1.2867395831990571,-0.00343729711527474,"Action, Adventure, Drama, Fantasy, Romance",AIC
Jaku-Chara Tomozaki-kun,1.281548814034456,1.270538720620908,-0.011010093413547972,"Drama, Romance",Project No.9
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,1.39510574127934,1.3895290893265018,-0.005576651952838185,"Comedy, Sci-Fi",Production I.G
Hakuouki: Hekketsuroku - Kyoto Kaisouroku,1.3195846011937844,1.3136668136616456,-0.005917787532138785,"Action, Drama, Supernatural",Studio Deen
Rokujouma no Shinryakusha!?,1.3137527265084856,1.308877179487311,-0.004875547021174542,"Comedy, Romance, Supernatural",SILVER LINK.
Chang Sheng Jie,1.3989516006321607,1.3956122272671516,-0.003339373365009113,"Action, Adventure, Fantasy",Qingxiang Culture
Chang Sheng Jie,1.3989516006321607,1.3956122272671516,-0.003339373365009113,"Action, Adventure, Fantasy",Qingxiang Culture
Chang Sheng Jie,1.3989516006321607,1.3956122272671516,-0.003339373365009113,"Action, Adventure, Fantasy",Qingxiang Culture
Chang Sheng Jie,1.3989516006321607,1.3956122272671516,-0.003339373365009113,"Action, Adventure, Fantasy",Qingxiang Culture
Ooi! Tonbo,1.3285764539539158,1.32035047958317,-0.008225974370745792,"Drama, Sports",OLM
Ensemble Stars!! Tsuioku Selection Crossroad,1.3109479424341877,1.303741290175128,-0.007206652259059698,,DandeLion Animation Studio
Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,1.2748202482641382,1.2673909600607425,-0.007429288203395723,,Toei Animation
Nobunaga no Shinobi: Anegawa Ishiyama-hen,1.3129290047361826,1.3076514680879106,-0.005277536648272019,Comedy,TMS Entertainment
Mouretsu Pirates: Abyss of Hyperspace,1.3069854985664324,1.300543692136678,-0.006441806429754449,Sci-Fi,Satelight
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,1.2890708171022458,1.2826603951822355,-0.00641042192001029,"Comedy, Sci-Fi",Xebec
Pokemon XY&Z Specials,1.2887277298124038,1.2849933330897558,-0.00373439672264797,"Action, Adventure, Comedy, Fantasy",OLM
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,1.2743971285969242,1.2697349113631151,-0.004662217233809107,"Action, Comedy",Toei Animation
Sansha Sanyou,1.3146087225622072,1.3081093931338723,-0.006499329428334866,"Comedy, Slice of Life",Doga Kobo
Junketsu no Maria,1.3988972019879395,1.395716714365984,-0.003180487621955441,"Comedy, Fantasy, Romance",Production I.G
Koe no Katachi Specials,1.430428419538457,1.424683053831159,-0.005745365707297889,,Kyoto Animation
Hinamatsuri (OVA),1.1883347634306598,1.179161349107498,-0.009173414323161877,,Unknown
Alice to Zouroku,1.3690844614844946,1.3595075376744483,-0.009576923810046267,"Adventure, Mystery",J.C.Staff
Tate no Yuusha no Nariagari Season 3,1.3411997654440744,1.3329748249811089,-0.008224940462965513,"Action, Adventure, Drama, Fantasy",Kinema Citrus
Musashi no Ken,1.2610854797114817,1.2520848794410782,-0.009000600270403503,Sports,Eiken
30-pun de Wakaru! Kore made no Love Live!,1.2995973241210346,1.292491383939082,-0.007105940181952652,Slice of Life,Sunrise
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,1.2646633539685752,1.2574330155538558,-0.007230338414719428,"Action, Drama, Sci-Fi",Group TAC
Mazinkaiser: Shitou! Ankoku Dai Shougun,1.3801912672861345,1.3749235513847209,-0.0052677159014136166,Action,Brain's Base
Kenkou Zenrakei Suiei-bu Umishou,1.3709263711158055,1.366211024742781,-0.004715346373024509,"Comedy, Sports, Ecchi",Artland
A3! Season Spring & Summer,1.3424691126593737,1.334815232781127,-0.007653879878246839,Drama,P.A. Works
Ranma ½: Nettou Uta Gassen,1.342127969595521,1.3359655682522105,-0.006162401343310586,Comedy,Kitty Film Mitaka Studio
Kyoushoku Soukou Guyver (1989),1.3508378539489272,1.347260842132988,-0.0035770118159392794,"Action, Horror, Sci-Fi",Visual 80
Shi Ye Miao Yin,1.3381315897539383,1.3314486716912328,-0.00668291806270549,"Adventure, Fantasy, Supernatural",Thundray
Blood Lad: Wagahai wa Neko de wa Nai,1.3862104469642167,1.3811145409380443,-0.005095906026172381,"Action, Comedy, Fantasy",Brain's Base
Toriko Movie: Bishokushin no Special Menu,1.3351532511475934,1.3307813074230177,-0.004371943724575722,"Action, Adventure, Comedy, Fantasy",Toei Animation
Virtua Fighter,1.3125189985720767,1.306337853539126,-0.006181145032950752,Action,Tokyo Movie Shinsha
Shakugan no Shana-tan Movie,1.3055001465797043,1.3004613638464848,-0.005038782733219449,"Adventure, Comedy, Fantasy",J.C.Staff
Kuzu no Honkai,1.4507906524185066,1.4378009821282505,-0.012989670290256106,"Drama, Romance",Lerche
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,1.2747470460899515,1.267617499970222,-0.00712954611972938,"Adventure, Supernatural",Toei Animation
Digimon Adventure 02 Movies,1.2773097716531274,1.2705554049888872,-0.00675436666424023,"Adventure, Fantasy, Sci-Fi",Toei Animation
Myself; Yourself,1.3210518120971688,1.3144152721749904,-0.006636539922178386,"Drama, Romance",Doga Kobo
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,1.3581614011339103,1.3522733985743924,-0.005888002559517824,"Action, Comedy, Mystery",Gallop
Kingyo Chuuihou!,1.3346158995237465,1.3280300512292595,-0.00658584829448694,Comedy,Toei Animation
Shachiku-san wa Youjo Yuurei ni Iyasaretai.,1.3217619801300688,1.3140075477918085,-0.007754432338260342,"Comedy, Supernatural",Project No.9
Wu Shang Shen Di 2nd Season,1.3386229836825214,1.3338673889706514,-0.004755594711870037,"Action, Adventure, Fantasy, Supernatural",Ruo Hong Culture
Tokyo Mew Mew,1.3621450155253512,1.355436610790293,-0.006708404735058071,"Romance, Sci-Fi",Pierrot
Kazemakase Tsukikage Ran,1.3220707496148238,1.3168243454256627,-0.0052464041891611135,"Adventure, Comedy",Madhouse
Futari wa Precure,1.2767115398516216,1.2710682288403925,-0.005643311011229057,"Action, Comedy",Toei Animation
Uchuu Densetsu Ulysses 31,1.3134084119680112,1.3081178766124508,-0.005290535355560344,"Action, Adventure, Sci-Fi",TMS Entertainment
One Piece Movie 05: Norowareta Seiken,1.3390352852153808,1.3329421219378057,-0.006093163277575142,"Action, Adventure, Fantasy",Toei Animation
